2.472797004122029466e+05,6.209659138255221769e+06
2.474138168577075994e+05,6.209856848664071411e+06
2.474843843970051093e+05,6.209987271941585466e+06
2.475549540529665246e+05,6.210117694551074877e+06
2.475983914579940320e+05,6.210220003099987283e+06
2.476418299166687066e+05,6.210322311378393322e+06
2.477028140369131288e+05,6.210505013448195532e+06
2.478108159628263093e+05,6.210676018746348098e+06
2.479228331375986745e+05,6.210762962315372191e+06
2.481272740727246855e+05,6.210835599630649202e+06
2.482735496181945491e+05,6.210893242936625145e+06
2.484316974580741080e+05,6.210924343733130023e+06
2.486127735125145409e+05,6.211036631443381310e+06
2.487582256961228850e+05,6.211175845434224233e+06
2.488429526675361267e+05,6.211296728368575685e+06
2.489424419094432960e+05,6.211428142834198661e+06
2.490108366465728905e+05,6.211549942153641023e+06
2.491092468023774272e+05,6.211709181925315410e+06
2.492235421469373978e+05,6.211873629970112815e+06
2.492904320214169857e+05,6.212109620327008888e+06
2.493540456106770434e+05,6.212334779068434611e+06
2.494786648005952593e+05,6.212548674250942655e+06
2.495870345620847074e+05,6.212673300011702813e+06
2.496954072729734762e+05,6.212797924335189164e+06
2.499794998332014075e+05,6.212919642113035545e+06
2.502145606001262495e+05,6.212902188777022995e+06
2.504298029871517210e+05,6.212901033516129479e+06
2.505315788000170432e+05,6.212901081887815148e+06
2.506640911888147821e+05,6.212877419916229323e+06
2.507870635438850150e+05,6.212868934908196330e+06
2.509100355424585287e+05,6.212860448303485289e+06
2.510459508168857428e+05,6.212994985729032196e+06
2.511229109491684358e+05,6.213248817228662781e+06
2.512045349148907117e+05,6.213471642079387791e+06
2.512443704738205706e+05,6.213718686845932156e+06
2.512540290305537637e+05,6.213919954893363640e+06
2.512348206622191356e+05,6.214161718725118786e+06
2.512706624563707737e+05,6.214372371742527932e+06
2.513584835442909971e+05,6.214508769725712016e+06
2.515261914527784975e+05,6.214648999741634354e+06
2.517223647973737388e+05,6.214631842015217990e+06
2.516607256641341082e+05,6.214366104168819264e+06
2.516942705109561502e+05,6.214251587582855485e+06
2.518313426596874197e+05,6.214178432333638892e+06
2.518157714867114846e+05,6.214340382393496111e+06
2.519866281057982414e+05,6.214406190069330856e+06
2.521013100411270279e+05,6.214314165029600263e+06
2.521581623433613859e+05,6.214076902613960207e+06
2.522273329812805459e+05,6.214040107388524339e+06
2.522300826751234999e+05,6.214215256421413273e+06
2.524570058825787564e+05,6.214208038837576285e+06
2.525298057189288957e+05,6.213908537079033442e+06
2.525882393021720927e+05,6.213911176870185882e+06
2.525738608991719666e+05,6.214040606753760017e+06
2.526695727258897386e+05,6.214155335917937569e+06
2.527730097970037023e+05,6.214011750381495804e+06
2.527846040004086681e+05,6.213865684301668778e+06
2.528566252757351613e+05,6.213815394104571082e+06
2.528950868383769703e+05,6.214010491147346795e+06
2.528591558065039571e+05,6.214210665817514062e+06
2.530585538848950819e+05,6.214093474592703395e+06
2.530472459912391496e+05,6.213977647402346134e+06
2.531669587530866556e+05,6.213893637462397106e+06
2.532974732844047539e+05,6.213918395333664492e+06
2.532850964044836292e+05,6.214098772894867696e+06
2.533600504860170768e+05,6.214283089362340979e+06
2.534665687676461239e+05,6.214469803085666150e+06
2.536454663442201272e+05,6.214661713948826306e+06
2.537865272397828812e+05,6.214800516842508689e+06
2.538764645004087652e+05,6.214952685675341636e+06
2.538814471057454648e+05,6.215286134457325563e+06
2.538827998775700689e+05,6.215618386797813699e+06
2.540515547281114268e+05,6.215738311997681856e+06
2.539336150429428089e+05,6.215912333257783204e+06
2.538293856719543692e+05,6.216126723176894709e+06
2.539565272451997444e+05,6.216215994920020923e+06
2.540545319770750357e+05,6.216309873640483245e+06
2.538148675607873593e+05,6.216402333676738665e+06
2.536725447193163563e+05,6.216374016430562362e+06
2.535727043658212642e+05,6.216635648570984602e+06
2.537215519646556932e+05,6.216663721716539934e+06
2.538110057962115679e+05,6.216549761838714592e+06
2.540075940320673981e+05,6.216587693520952016e+06
2.538974866400182946e+05,6.216926699903031811e+06
2.536745724926899129e+05,6.216923002316988073e+06
2.537601415030182397e+05,6.217150842224914581e+06
2.540418564014338772e+05,6.217265070621850900e+06
2.542389518828123983e+05,6.217380564914686605e+06
2.541487741998696874e+05,6.217571921246564016e+06
2.543530488390262763e+05,6.217700801538147032e+06
2.544874360776399262e+05,6.217513629540568218e+06
2.547293828170978522e+05,6.217647447768514976e+06
2.548849300450371229e+05,6.217692484485559165e+06
2.551117779149988201e+05,6.217737073659966700e+06
2.553008872319009097e+05,6.217767709208309650e+06
2.554448157676795672e+05,6.217874286486432888e+06
2.555895361205895897e+05,6.217847206884573214e+06
2.555883120203861909e+05,6.218062235167894512e+06
2.556611092475870973e+05,6.218229042733380571e+06
2.557845616576543835e+05,6.218397793273719028e+06
2.558447600040441321e+05,6.218598680420705117e+06
2.558980848571668030e+05,6.218776126369412988e+06
2.561143179813215102e+05,6.218834329302655533e+06
2.561664590895729489e+05,6.219024232069029473e+06
2.562834880292775342e+05,6.219171311685057357e+06
2.561750827880408324e+05,6.219315372064188123e+06
2.563277827078404953e+05,6.219481934180990793e+06
2.565267707503585843e+05,6.219376934173474088e+06
2.564503774152366095e+05,6.219548052729124203e+06
2.563739815942493151e+05,6.219719170780176297e+06
2.565955971458591521e+05,6.219751133332584053e+06
2.565727579974213440e+05,6.219875446971438825e+06
2.566859954822347208e+05,6.219976724954273552e+06
2.567478109678408364e+05,6.220155937257189304e+06
2.568912626279741817e+05,6.220135474530072883e+06
2.570650740409332793e+05,6.220076673349579796e+06
2.571459387703301909e+05,6.219959430058206432e+06
2.572764718566417869e+05,6.220137967231173068e+06
2.572164352200721623e+05,6.220285474210746586e+06
2.573376222958980943e+05,6.220493436327858828e+06
2.575460156289271254e+05,6.220720149700774811e+06
2.577328866146663786e+05,6.220842001710365526e+06
2.578797658259606687e+05,6.220728741312697530e+06
2.579804644722758676e+05,6.220788701180772856e+06
2.579364300071983307e+05,6.220910504732716829e+06
2.580416231768150465e+05,6.221060732169212773e+06
2.582227984961126640e+05,6.221171931082852185e+06
2.583748159552309371e+05,6.221414413768561557e+06
2.585404054169077135e+05,6.221492871003310196e+06
2.586565293938407849e+05,6.221535474576835521e+06
2.587628570827629301e+05,6.221630982537202537e+06
2.589426199570051685e+05,6.221542804283007979e+06
2.588852724827900238e+05,6.221803478381784633e+06
2.588227210685745522e+05,6.221965906269025058e+06
2.588955564057252486e+05,6.222049727682529949e+06
2.590538971809519571e+05,6.222022194688363001e+06
2.591002553761125891e+05,6.222136768544234335e+06
2.589443687688550563e+05,6.222251934366244823e+06
2.590353406572778767e+05,6.222398138728039339e+06
2.591261362851561571e+05,6.222629321243828163e+06
2.592934071606565558e+05,6.222486078254496679e+06
2.593602696702508256e+05,6.222536960188969970e+06
2.592728714715484239e+05,6.222756007160640322e+06
2.594698135563318501e+05,6.222785625397523865e+06
2.594836410465487570e+05,6.222946274507713504e+06
2.596114640029334696e+05,6.223035474497876130e+06
2.594672110458820825e+05,6.223154360570096411e+06
2.596041763280318701e+05,6.223208880358939990e+06
2.595179513432382664e+05,6.223303175301886164e+06
2.596426786442882731e+05,6.223325017977112904e+06
2.597088470647800423e+05,6.223570304366594180e+06
2.599543129388540110e+05,6.223551243076197803e+06
2.600930082003145944e+05,6.223831489783711731e+06
2.601668629496220092e+05,6.224057315668647178e+06
2.602147374024863821e+05,6.224329581062922254e+06
2.604021151359017822e+05,6.224270754259238020e+06
2.604648568282112246e+05,6.224502657505314797e+06
2.605766195195917389e+05,6.224539180419201031e+06
2.607060842526995693e+05,6.224570949099093676e+06
2.608365650498810865e+05,6.224612532666353509e+06
2.609915170531827898e+05,6.224653525927755050e+06
